Chi_DMSO_S9	Chi_Nutlin_S10	DMSO_1_S1_R1_001	DMSO_2_S2_R1_001	DMSO_HCT116_RPI_26_S1_R1_001	GRO15_DMSO_062111_042215	GRO18_DMSO10_062111_042215	GRO20_DMSO100_062111_042215	i13_AGTCAA_L008_R1_001	i14_AGTTCC_L008_R1_001	i17_GTAGAG_L008_R1_001	i18_GTCCGC_L008_R1_001	MA_DMSO_S3	MA_Nutlin_S4	Nuria_DMSO_S6	Nuria_Nutlin_S7	Nutlin_1_S3_R1_001	Nutlin_2_S4_R1_001	Sam_DMSO_S9_R1_001	SRR1105736	SRR1105737	SRR1105738	SRR1105739	SRR828696	stdev	variance	mean	median	coefvar
PFN1	294.023187807836	257.899646827167	611.662714843537	255.446976054879	278.069555047855	297.696693550108	341.66284310529	482.444117483429	188.656016089924	106.00597747753	106.277791893963	100.372977300867	228.604859597616	235.703503095416	309.081923473436	328.62868134881	253.866026059708	266.01826912621	279.002689731283	381.768389669006	250.984996192897	315.738728987672	296.825956513598	286.14873160694	110.118520069111	12126.0884622111	281.357968870207	278.536122389569	0.391382268329884
TFAP2A-AS2	181.074527182403	206.354452801281	45.8767417262342	85.0683438138156	87.2228219535358	81.450611382227	87.9998752334861	80.4000979387329	87.3514915468329	68.2659243809548	37.2232902561081	32.0817040387269	165.110842970508	207.264713186353	156.015159480261	167.114690550822	92.7775096215157	82.8185842798183	180.906816022419	121.737701903415	96.3387750920588	123.697475753106	108.851385801134	210.617888699641	54.7642753344345	2999.12585290575	116.400892733975	94.5581423567873	0.470479856710327
LINC02595	145.125416554712	118.089041626201	15.6944398309335	73.8766513493836	76.1032122820582	202.068724868832	138.082437345047	211.506210404874	181.952260241737	146.82451276319	88.844519191388	80.8304949112087	118.711480928929	116.195099154573	135.340334156369	133.696515029728	80.8802767449575	77.6741018021119	166.495354063994	142.948149654911	68.3692510622769	152.663743522389	84.7504492686239	194.2614265784	48.8103660634037	2382.45183524347	122.957670972368	126.203997979328	0.396968856659401
UBC	421.072625120026	360.246836092089	758.759972763414	300.875206118223	264.662729425529	411.781881030677	335.478417824336	195.088741658043	561.70365686894	431.669387815172	173.419347662629	202.691571414373	315.046623451281	339.848175143987	425.674507204156	431.831526948168	253.992023582758	229.833856732368	377.131446922927	298.140465555939	190.208390269121	355.744624895235	211.740525111277	436.685183558294	132.99082922449	17686.5606578174	345.13865513204	337.663296484162	0.3853258023898
TSSC4	168.668716713887	190.683337134672	413.37142192116	55.3106744645045	67.5375337783966	65.4108354606135	44.4539464070102	116.616893176798	76.1095046263058	55.8331155731981	21.9653694186922	23.7344871625292	92.092103539381	111.231458273825	184.060524069379	230.950819594816	68.1186455695664	74.2585183866102	143.018376169183	121.671325341462	35.7235307196242	134.062167066478	44.0851422383111	106.009372969747	85.3465020938427	7284.02541965429	110.20740915734	84.1008040828434	0.774417099053624
FTH1	344.687909727721	350.975631532792	686.451157005083	363.032037974861	657.953772638234	165.31314492561	169.675329466331	226.999325998899	457.311074227339	458.70268377608	251.940894385383	238.189069714431	290.670902943533	339.699883296119	357.844564474519	349.942063469831	604.846107907398	908.825323220429	345.070099936171	413.571702664008	167.60576412174	590.608286507554	240.164369751972	493.707591949888	186.064175942898	34619.8775693096	394.741195483997	350.458847501312	0.471357380662442
RPS11	462.344472108304	412.936202899698	323.881829035515	189.07034973713	187.131557162412	113.267305173111	400.269757966504	246.003396793733	284.268122656286	182.480651094461	129.776483397389	112.994969825701	317.996454847568	381.537578511946	463.932510688652	417.549184860611	177.936793886317	165.65817697989	475.589324979538	386.332692369521	218.298344747494	411.333017852223	250.197457672563	283.241023134684	119.696898291044	14327.3474604965	291.417819099219	283.754572895485	0.410739805345571
EEF1B2	210.53544113055	229.022208836592	158.529688091139	167.697543460276	171.465241536323	176.946341559427	163.123736358228	25.3428116340852	152.815496317856	117.481023655448	92.692538483522	72.5895887004066	203.543351093807	197.062265111336	185.587386877826	201.188802532947	159.404122736687	175.767056564041	273.214607391647	184.954914487176	164.039657828923	231.933483595085	169.830468592809	234.699382927591	53.9298511901761	2908.42884939454	171.644464979322	173.616149050182	0.314195107874134
JUN	142.094969141937	194.833028526978	400.310189340273	509.317692895666	522.17777932426	409.106549024264	195.062418987391	210.921774607897	84.8222878152223	91.2881706002796	40.0748044618024	45.2391753911571	125.41288815312	161.529123150955	168.917253984055	236.568155286379	434.629868648073	441.704656587106	209.220624853793	107.290771585047	167.168750923654	126.281274837404	197.243696792185	314.977397528237	145.977417410137	21309.4063937335	230.674720935297	194.947723757184	0.632827978801731
MYL6	171.873657010331	188.171258118058	268.645921744726	208.862409499977	190.800761613175	781.844039677629	282.698738520723	399.804730470648	196.057808041737	136.813820589048	107.464503417755	97.8698297906453	136.824819380381	167.093899834377	196.961307082604	192.660147136984	175.816587714234	154.159804312342	200.095526338594	149.28479996843	138.840694862585	138.095444639138	142.967939509438	279.544026143916	137.970913255262	19035.9729044911	212.635519809061	181.993922916146	0.648861081060939
SRSF2	1833.03451216996	1760.29893209607	1039.35476175011	551.21682929248	753.958879146686	783.430358101164	459.953041024421	540.146838378893	570.467654841918	343.903455719643	303.158722400196	242.281569881879	1218.5113170801	1333.91561886196	2263.04017843294	2176.48982691384	719.214520664107	806.836734004939	1361.14032402311	770.89837904933	467.046747952186	884.451821878918	588.124251606569	865.444904203041	575.044691014645	330676.396664129	943.180007478103	777.164368575247	0.6096871079278
CLDN7	457.442973456613	345.214270709956	39.4567814612904	160.34811799601	244.772946302981	229.36992841486	125.503807479485	79.5537607553252	145.035640276646	71.7099921129638	37.1494766117528	33.72052671074	304.254409590194	325.96654051723	404.759940002161	385.793909325734	182.330866422429	261.801553792829	233.925560919568	203.154067918738	172.621106956522	203.112033502422	190.843452959895	373.101600853793	122.213135977641	14936.0506054893	217.122636043756	203.13305071058	0.562876069508531
RPS13	386.160274203144	350.443558527532	518.557735190799	222.491744147668	195.226090891554	83.9331829117	211.736733000301	300.806347431097	424.636787797477	314.611475177097	235.657568662912	177.383046165739	321.003207090653	339.888021191917	377.024730048921	357.024185803264	192.969680688492	175.492481769425	449.500338478479	275.448235451894	220.048377791133	295.806574458173	207.801139838586	321.704107096571	101.753028077615	10353.678722964	289.806484325605	298.306460944635	0.351106802576898
DLGAP1-AS1	289.753169437388	258.486842787162	37.5900585895848	101.796674227918	87.3386807149143	8.76303815801815	170.311273683629	305.61963966939	254.289607439433	266.301862492021	124.510427579635	143.296187345346	279.701374032558	246.871700954363	266.774570824809	224.346471459553	101.423165913301	98.3846065554305	228.70645984208	277.369363539093	150.681483177547	427.742561016031	183.520583780254	331.198738069721	101.535695824898	10309.4975266461	202.699105887049	226.526465650816	0.500918321176398
AUP1	240.116465720853	271.207733686437	519.199525441964	102.04892479134	114.218403314937	123.286323983831	62.1518405182575	78.8787813948717	133.659421183891	97.5806495726151	32.1778476754016	37.8549209771969	146.010074417598	171.499325476505	274.274153618197	323.800010985288	94.8083740430241	108.982377155079	220.701381201225	111.654766935438	61.5563096218004	113.248193492501	84.9393702471872	121.58725948632	109.765778289372	12048.5260834716	151.89343478924	113.733298403719	0.722649918620103
RGS2	371.461748480718	371.177148211856	86.8443949750311	129.538588547903	146.932707890287	18.7766348865035	122.398727697247	50.5190934426178	239.040221937434	158.165444609972	115.21149894572	80.345376154606	307.421980607399	331.669558651968	363.664187789596	340.010928847923	139.960219897906	149.419090737784	172.239414677513	201.337851569245	148.625594381543	261.324091228692	164.655137857444	340.528738840254	109.319669748339	11950.7901938859	200.469515869465	161.410291233708	0.54531817106558
DDAH2	178.963788291813	177.96890021409	328.189295646114	61.9654337387114	66.9883016506897	197.211088540235	83.0966747549194	89.526715438249	70.0481730128691	41.3882924110627	20.0380330983692	17.7878038130392	111.854318325544	119.174829632536	181.616684335335	177.766479433691	57.950810206734	54.523705589803	130.761073696661	73.2615658254713	32.7305968868817	60.1086998680644	34.5344803634583	111.376946752341	73.1998564512359	5358.21898448154	103.284695480278	78.1791202901954	0.708719293897836
PGP	187.133237313548	167.167596437575	85.3665317498502	98.1036294567994	111.067025221272	176.652687841393	62.7307151582909	92.3177224474537	113.831138969066	47.7624684011207	60.6325450443551	34.463823015137	152.892055070177	150.570372947998	180.823264217047	170.20219113338	107.501847855527	122.082476186849	157.720358338719	123.256207554041	59.440307454022	90.2001248741731	73.7162971483646	105.181059060783	45.5227259093286	2072.31857421586	113.783986787373	109.284436538399	0.400080250258735
RPL7A	711.031636782233	604.177013988575	538.360695286844	358.154974505594	353.951816459195	389.826329823602	326.167169056153	465.28509590848	305.328686844454	223.55656558474	167.008265278459	149.899050879887	506.526612705468	531.992956415835	756.392993717079	723.832789704263	331.246624369246	319.875006208179	589.162535148849	430.143865884181	356.794561967222	431.211135824114	362.706715058778	388.085088152014	164.106793509187	26931.0396758669	430.02992439806	388.955708987808	0.38161714847844
CCN1	243.794995292161	239.928182927293	144.170964070354	639.427424241487	538.909875873133	281.287784891057	451.046434740682	1057.68639739719	136.62122072223	94.6481219823236	37.7938833877793	37.5012737328226	194.176391369302	227.507846291428	211.991067247545	208.252596356693	488.24650701141	437.038413939293	520.875410419709	110.773300621888	349.038001394769	92.4667724345404	382.723046573198	794.464088548486	251.407255454557	63205.6080951926	330.015416727782	241.861589109727	0.761804578547714
NFYC-AS1	200.543088885093	221.913164463438	154.64625477758	116.741613144945	101.627637646687	87.6943905770945	81.0075760048725	76.2785934920582	105.530173697993	75.4989746781549	43.6233378430348	34.095308666666	144.589121584653	203.237244149841	172.977237105542	192.51068613033	107.223414695157	117.84084459363	177.72186123244	110.516721691863	94.6317680199807	157.76803624208	97.6418652310316	157.263006332538	51.2745872860346	2629.08330135318	126.380080036946	113.629167418404	0.405717319304157
RPS8	567.672734747179	515.375548262773	574.229452712599	480.217688595132	454.421704512738	321.938960453753	338.891741740391	430.560455476856	503.046595757507	513.412535122289	937.769549302159	853.060115290264	438.97931205087	422.864222142531	522.975954783095	577.690744812553	427.581261531632	430.589904208564	538.367153607404	652.787767252511	651.825091764479	592.395860962783	604.348568038618	364.911291216535	144.800681232917	20967.2372855167	529.829758931051	514.394041692531	0.273296618002463
GADD45A	175.257047052276	239.267513601618	114.878105499466	158.386780776025	162.501348126675	368.835112468067	176.864586420697	244.944931089468	83.0871262033771	184.322346616907	40.0921986925606	102.932691260826	153.586895459217	272.857425562802	129.294739405053	242.746284384285	217.784523483575	190.753142217356	153.90912105906	160.263826025378	131.237084999478	365.825269634193	200.990669385897	276.083317737717	79.7392307997528	6358.34492853625	189.445920298416	176.060816736487	0.420907616665207
MYEOV	218.572840107328	232.828988309008	71.0952244514067	204.608154301692	215.715356284247	406.58230510488	313.92189068693	206.918254512988	115.623461877161	109.263670052513	43.4692498402402	48.735938296834	189.451391430159	205.30122124054	214.361537681881	255.913133255954	200.64188982517	222.363395112723	301.45415696747	151.976253987147	294.057202863322	185.845438706039	385.940318079465	388.913616873086	99.2353356490774	9847.65184138505	215.981453743674	210.639896097434	0.459462300716104
ARF4-AS1	155.737068462413	186.680859201737	146.14814394752	79.5624467344489	77.715944968906	21.7370551303813	76.1651861303945	82.8526052943188	167.848151471054	169.255693732439	83.7281817785752	83.335574426024	94.5337332470402	172.62718754894	137.707184721963	159.609873365254	76.2171860567403	82.6401938147368	199.826186809667	121.064750106708	82.4177815403671	187.292401347194	107.240224348562	125.687818712648	47.2206472640926	2229.78952803985	119.901309704085	114.152487227635	0.393829286607733
DUSP1	285.13371261614	257.806569723496	223.547504477441	230.494647393921	270.980497892764	186.289885816346	102.237220086292	83.278582699431	97.6846728855557	88.813221883172	42.0793304311348	34.5312960459379	215.044737800363	230.943934660261	248.28561464914	290.824959005235	213.227359892346	215.252708710364	229.196544159814	168.776409998732	82.6517374981786	184.858984980606	100.324098441857	181.950466814234	78.5550271351078	6170.89228819753	177.675612440115	199.758622854346	0.442126108677884
SIGMAR1	172.746874616611	159.509739361373	83.4219854911703	62.9421892439621	67.6504891488247	169.367366079767	95.6381000768769	88.7093160450861	115.804374721855	58.2414820653277	36.4665106531011	29.0029453234552	167.142674035796	130.325963347909	181.312625494851	160.501558873129	69.5893357591991	62.6625042927836	150.726385230684	172.713171306492	90.5125745118348	145.191262047673	124.427496357691	145.451439132412	48.1902140221967	2322.29672750512	114.169098467411	120.115935539773	0.422095073615321
HOXA9	320.645555128639	316.514220825059	42.1998987641013	71.7461915116549	81.2864811359366	96.0000884763397	96.496385488334	112.859720063146	229.881958602673	181.060243096015	103.864402330098	93.8800756799291	236.775641547614	244.383235804552	335.320851564815	323.686727821376	75.4479751187841	80.4946608604824	222.306521094471	179.303431246202	74.288012917025	203.584386034451	81.3466724957257	157.658709507202	94.2854911290151	8889.75383743958	165.043001963109	135.259214785174	0.571278333570846
ATP5MC1	192.117598478673	187.345423442312	115.776600079312	81.4969358570119	76.7484383756512	75.3756872993335	105.541677971215	86.6322237518903	234.049737063414	157.635091883533	89.8671008059634	68.3802812344266	132.923681522176	176.709059600414	178.142746090387	206.494588732952	70.0403359909502	67.8446822396767	167.643056675523	173.347954349657	95.4372317616068	182.053684224038	101.791420470508	227.523693121143	55.0133098420226	3026.46425977439	135.45495545924	124.350140800744	0.406137299706076
HMGB2	227.558393374574	180.778167225648	289.246600168988	110.041093173086	139.555122211958	737.868864177576	371.81222854372	860.173958447074	581.087418697961	519.260863432134	257.400913768348	201.820077279639	229.574051769898	239.327840548571	259.598612272396	230.768448006941	120.463583036245	151.291830373316	258.576546502388	192.394973027314	173.240232679084	144.188754471449	187.134927999338	227.216045558552	194.234270794606	37726.9519511124	287.099147781092	228.566222572236	0.676540743139741
SAT1	317.024731204599	354.358964266464	158.515216533089	185.031410021222	201.175620190167	119.014601302128	206.491262501738	231.264451233894	124.086573226579	182.135283258008	83.0623201153597	128.935031301891	287.067034152817	321.242102715211	341.551708511768	373.218861104909	211.563651632851	206.581654579075	209.60762985066	161.623592943059	155.019210619125	239.141093087171	162.80784942993	304.906131382505	81.5168205885082	6644.99203885904	219.392749381843	206.536458540406	0.371556584336486
GSTP1	152.093726630905	131.904687672665	119.626959646097	163.05741407832	285.586194149922	98.2362351155476	137.482981546763	287.958832622922	111.28878541489	71.9459183556502	38.6133415584208	38.363339567971	134.053098423998	127.293220804593	141.04121081121	145.944084967166	295.891899869397	397.064920833705	125.55338702668	233.338794436226	93.1599608474952	246.020619100668	113.585629858878	141.377129749508	87.6035542308828	7674.38271388322	159.603432212067	135.768039985381	0.548882646298503
SLC25A11	241.013993580614	243.394961488395	237.876998734777	90.9033213747973	89.2402233165145	131.930164342144	48.6412213588963	42.2045619346162	110.948922976604	59.1958715285502	40.8747712684902	23.6983498772171	146.367325949869	179.501039475602	228.955219145396	248.094634299712	90.9258200913089	91.9302917915926	143.491774717481	100.163996486654	62.0163683001097	105.159584634167	74.7976684430365	93.4607145643048	71.4747912356128	5108.64578217443	121.866158320035	96.8123555254793	0.586502374579753
MRPL17	216.418331558608	228.564432481714	166.901917313313	117.028190839856	97.9721531577898	320.153592147375	82.4386505138352	165.417389463204	139.749384335482	82.6148488818863	70.0722794283634	45.830564889031	187.118356202565	189.547957023142	210.757367611463	245.3142288019	98.618603262868	107.628829030699	181.817927390156	142.694834664444	86.9873191417363	120.407041109848	110.14455611691	143.236092524894	65.2512664407605	4257.72777212312	148.226451995462	141.222109499963	0.440213373269963
TMEM179B	149.536227023863	167.351369519783	266.643531564344	63.8183462539757	65.5150927857024	48.9076113396691	46.2415877718574	61.8353703737642	118.929225026849	86.8239875442813	40.7653590019634	32.3921031494155	112.277643899515	141.804647976317	139.671878667412	171.860069490405	63.6905725171253	59.459699995701	126.085533832621	92.9592436975983	61.9488004840029	118.906539236738	75.0715163763224	149.881162096136	55.1313323711718	3039.46380902061	102.599046651057	89.8916156209398	0.537347413750105
SLC25A5	192.153697960709	168.566556908209	301.032171427072	210.801728138993	172.45126969833	42.9719164376597	149.882455941789	160.1512555299	92.1106934912386	68.8331212418437	57.988184509387	57.1380402792897	154.62380037549	164.827312596208	216.356305714297	204.884989328217	192.496915689711	209.319274663748	137.48531033242	110.35363701678	81.3620419965848	101.610149797269	102.757178375268	109.290706557844	63.4339212774696	4023.86236863621	144.143696417011	152.25312815864	0.44007419577998
RPL7	376.193010266276	343.869085595727	118.314160501339	190.702280802439	200.409360669609	51.3446931713609	226.911216489399	405.973255412749	395.278982242123	328.880752151897	163.601332962372	119.047718405676	344.21766168396	417.175180094332	336.946173762226	355.945556963009	176.550443567915	205.290866275176	393.633493496132	137.832154253243	136.436922733405	168.693022706379	155.75486013542	372.78325994674	114.849731517556	13190.4608296546	255.074393512038	216.101041382288	0.450259745544139
RPS12	823.272521152401	756.456792630728	666.882099724006	703.716375426614	631.070164778072	96.7190731832612	554.951378686934	729.113402658322	940.965295141507	752.637760037602	650.261936617135	607.072361253595	795.261494235356	737.765513972567	885.007999964684	783.179236600113	652.03944456598	565.81088266383	1056.66963674663	786.578791602668	523.249065013451	831.835455172098	521.037091643488	797.41633869598	184.004657257148	33857.7138923204	702.040421340293	733.439458315445	0.26209980460364
LOC100287015	134.324252908267	181.499489546634	118.883454720653	98.8566985246316	118.912093135812	50.2008816722738	58.4214535760157	76.5379451755893	77.7011245837474	49.2575140858299	44.9946000391641	27.8372227671132	128.839667563284	182.138997303566	144.71014282776	211.105346240431	105.68988448058	121.871582881546	143.90092109549	74.0419599422381	59.9030234631621	79.3458331403409	82.0388449895932	121.24997860511	47.5887297901941	2264.68720304411	103.844288052868	102.273291502606	0.458270076115947
AMIGO3	212.049664694197	242.317667660894	367.113308945696	45.8333719155394	53.8594211276233	80.6480263778353	53.2550203576211	134.887508828624	81.9575767456322	44.4307790450635	21.5170722047156	18.6097066713886	109.184215759187	156.708102302325	211.974273981623	234.055775623779	53.0001088586696	45.3175679600887	124.092634647229	70.7927029617061	35.0964445438197	53.1156801841283	38.2334939640084	157.466081269243	88.6258838353977	7854.54728560541	110.229841942943	75.7203646697707	0.804009896714467
HNRNPA0	283.986016001866	290.936651762657	198.245499747148	123.086685661773	124.746118028529	167.59642634148	199.6617250052	148.901964095694	206.607374356354	144.06239664505	117.655773855967	88.664515919933	183.528747267094	246.266062621285	257.79061702833	321.181605172444	119.651406837683	115.744924597027	246.888865155193	163.48797131803	117.240506992105	157.538149361698	132.834150589877	198.612408374233	64.3864814792224	4145.61899727425	181.454856780694	165.542198829755	0.354834709974392
RPLP2	521.267764910972	428.453932225356	363.527564858874	221.754845738031	206.719819851842	360.05006441301	375.175593159781	488.671774707688	355.539441765863	193.840841351193	146.195069829768	123.443187358275	340.450549412277	343.977262201399	469.149389867902	425.638797030068	214.087357441728	192.172347288183	449.422803296595	554.519831345675	305.244025821006	521.784402752402	315.03231141687	430.512160378737	125.824543579603	15831.8157670153	347.776297434312	357.794753089437	0.361797352228607
RPS16	458.61323109419	368.112903126268	341.474114426216	213.5924842095	180.251663426868	656.181081253369	482.416383619445	337.576112092474	409.216676551784	254.305558508066	172.169920434902	133.01214034713	413.067365376666	377.776276093216	455.761201308499	344.821545109235	181.231712146921	161.713861097787	426.847219167409	294.011073198968	268.147429172542	342.546086459002	296.425944101827	485.956258367469	127.606480765819	16283.4139334372	335.63451002874	342.010100442609	0.380194756358314
GPX4	118.64396082803	110.858355651081	123.176486390439	80.1623659663931	115.390089479732	333.503568578512	106.84090960263	213.29108351899	49.2058088477834	17.2201849876162	12.8715430759321	9.03666270457956	106.315810234365	96.5029234162571	93.894603250763	103.055192522779	98.6795726853189	107.242736925426	92.0634870094737	121.087234045971	68.1318613895297	86.036699212266	75.6465358481189	142.426625665345	65.3837567048628	4275.03564084069	103.386845909889	100.867382604049	0.632418526065209
C8orf82	166.01327515721	169.358680005708	69.7907706487195	104.233981745245	113.978254240734	353.226044660184	66.500738756685	17.1874549619267	38.1752892852774	28.03794614404	13.4344254108406	11.4205606785213	113.228216174824	139.011147676	142.849572791802	172.672365304129	133.529927081606	113.363318676806	134.474401225636	81.3870211726424	51.0266414764852	67.0314081327454	56.1953048294295	121.332847838822	73.4254505011357	5391.29678129472	103.227483086501	108.731098960035	0.711297498550923
MRPL57	317.933503781319	332.874396669021	258.066948793656	172.660317659286	184.280102860984	355.349268526992	89.4145118243009	213.456464293335	277.043517777564	231.741589650831	148.537745351284	106.272977678067	256.656903546572	294.248329354618	293.16392217139	334.219355131662	177.238471031819	203.878877661441	221.103496902614	242.53088979379	153.386832598939	261.587763845789	174.60141113711	333.694863132732	74.5806967541203	5562.28032833004	234.747602548963	237.136239722311	0.317705893241506
RPS26	370.373097100872	379.817892159748	301.911007938422	172.38480128887	152.084711142693	162.320723032245	216.850227007541	230.213590371423	295.986939580046	207.608467470986	133.767536355031	103.379583259669	283.778144960548	306.148252568009	362.734351560305	357.617938972384	137.180302653611	136.737536865248	351.589478885594	265.782613823011	232.798103084663	331.158680369322	222.646810044434	368.138139727096	89.3836037809463	7989.4286248692	253.458705425907	249.290358453837	0.352655489306425
CENPB	155.122732237307	141.490365981213	112.816630637684	67.7458250684203	64.782009252429	404.340877225482	103.497424538729	104.665745865276	68.8166290365781	34.7313129106092	28.0797859098895	19.5991960569229	119.735273220807	110.222218648117	143.064120704741	144.660500782759	62.5381062955141	61.1911433027188	96.4235121245202	110.662320053563	67.3907885636765	95.0899767915671	78.1704890346539	127.664535779773	73.9607857335939	5470.19782633059	105.104230000956	99.9604683316244	0.703689906038235
ACTG1	1209.49274702448	1252.64372036801	1675.69921578992	1849.46306114811	1986.88195772708	1411.20988335096	1186.58798549616	1130.73512962625	1354.21263557247	1064.73465686567	1083.01337016904	934.392410882008	938.822268200819	1028.78111174652	1263.56163874314	1351.56801732597	1796.36681835232	1776.36610471076	2219.46821427465	915.819262055508	1001.15607837358	760.386499159305	1208.46186851403	1665.39553399088	383.560605853457	147118.738362671	1336.05084122782	1231.06823369624	0.287085336888055
PIGY	176.988025903259	182.402769828388	142.715192149711	50.0952339977569	56.2996489006152	255.886142644847	36.2958211060366	98.4988200644031	79.2690366680144	61.9690699268883	38.0957691204189	30.0046999006924	77.9145658182911	133.286140580526	165.529716735751	213.492944285782	56.0062856875855	58.4608269794241	130.893986470152	78.868361162213	44.6705952192656	91.7980530474941	54.5428423272748	93.7258399768423	61.4940960687472	3781.52385131231	100.321266187568	79.0686989151137	0.612971689908432
PYURF	176.988025903259	182.402769828388	142.715192149711	50.0952339977569	56.2996489006152	255.886142644847	36.2958211060366	98.4988200644031	79.2690366680144	61.9690699268883	38.0957691204189	30.0046999006924	77.9145658182911	133.286140580526	165.529716735751	213.492944285782	56.0062856875855	58.4608269794241	130.893986470152	78.868361162213	44.6705952192656	91.7980530474941	54.5428423272748	93.7258399768423	61.4940960687472	3781.52385131231	100.321266187568	79.0686989151137	0.612971689908432
TOMM22	120.443078508931	89.3534498618007	93.9967251528308	54.8890971354242	87.2303083769534	296.309569976153	110.920652970873	128.936790726681	139.778484872162	99.5380938413415	77.9603224475796	60.496044977353	114.958427011895	98.523324418054	107.508631554234	108.613686904706	82.0335114765818	94.4133052134406	141.35149532805	107.871556449536	74.6837218078867	110.892332482376	74.5041359635532	116.495125500035	45.9305422434413	2109.61471077655	107.987578039935	103.523362697788	0.425331719417356
POLR2L	235.954367660367	213.399560703728	81.6438255839408	73.8172501173353	102.463199992623	317.107765564906	96.053429651429	169.895171897772	129.861092859801	74.9486262803336	40.5756488724716	42.9123635769071	164.968737909509	191.347531914093	197.429431340556	199.584545228623	85.7655130633098	89.9077359471156	155.738159977098	163.767131450884	107.578544178463	169.261977561192	124.769814508767	291.01139289297	72.7948790263589	5299.09441246222	146.656784113925	142.799626418449	0.496362166033935
COX7C	173.918439896618	194.891393606291	73.7155426282707	72.4665232762982	65.861017005864	37.0508980812707	134.04555075663	387.631687350497	159.275126558715	127.272816363425	107.340307612892	96.2299637260251	185.739666331942	212.412893266929	140.619313760122	143.813002653148	61.9650178240136	60.7157514826699	179.85602618678	185.647467894977	122.578847495561	206.86663802428	136.677765799796	200.866642270224	73.8663678300621	5456.24029640603	144.477429160552	138.648539779959	0.511265796043322
B3GALT6	156.727285263753	160.801734241303	223.108806600769	86.2823850258537	99.9232634658599	161.440858997624	88.0000327699617	35.1625913542603	86.8240567642504	56.6010931201932	39.0711529722197	31.364318556711	120.598973039221	161.611801279301	177.927871213266	199.736915140036	89.8473818989732	100.467938718182	168.832290875179	81.9135023641018	52.4425935754544	88.1645145692257	68.9144697433326	119.833357972695	54.0973699976031	2926.52544065757	110.649966230072	94.8853226824165	0.488905436131085
JMJD8	178.658087215018	161.734849388506	186.396389278911	87.8589476105519	102.874734216454	307.435932480079	75.3396918891028	83.3510563988554	67.9821980304622	41.1885132446542	18.1249508585846	19.1224692853917	97.8995905623175	129.306485260165	129.530354767047	160.528001437645	104.731400006528	105.619775920241	102.736421119093	130.209196919356	60.7526653054706	118.454701714733	78.992982245265	171.396527367936	62.1295680301	3860.08322360682	113.342746771765	103.803067111491	0.548156541108081
EIF1	616.820812185885	537.783770265585	858.721898098145	393.47701691188	399.467108725243	521.36916911049	476.343673718784	516.486223980604	507.755497946511	438.85700435443	278.32034612786	238.9113822408	477.857385496715	556.087297809896	606.839810380448	562.066389411785	385.677198537044	349.09727626031	622.70099781012	698.590295023568	413.514689643943	863.228754386954	458.443886684127	772.075198022147	161.431618731758	26060.1675263555	522.93721179722	512.120860963558	0.308701723820634
LINC01970	214.034263142666	232.605255513434	83.0663942586408	163.85262295927	203.528741601033	410.829102914892	136.634419997679	241.287944493081	127.338150596679	71.0515621525253	45.1011358688759	30.216354883905	246.41124264325	280.412719620804	192.111861993805	217.999786871448	183.683790089329	217.475589992231	182.175031884888	161.408506686435	128.570389550069	174.159139470003	157.940861231652	363.608252523526	88.9989355116834	7920.81052221278	186.062630039172	182.929410987109	0.478327837744454
RPS2	1024.90723319954	811.563505124608	1028.36003644828	511.964420237466	635.003413684105	579.405622365644	658.845079620554	931.691123374336	680.991340250878	498.858783561763	423.07758534967	341.584293352543	823.198776063383	730.912429397679	1004.60778071516	869.45923100475	561.80378664083	723.200595419158	790.7918856806	1074.88158920787	839.815347780279	1106.25010947701	818.677441523681	837.247126221561	209.577079307057	43922.5521708765	762.795772320889	801.177695402604	0.274748611505011
RPLP1	601.13645879092	571.726142464774	265.376775014519	235.309036828848	268.933304322449	154.849825272504	348.354621613218	609.230255575332	441.010461743288	330.512379795021	272.252021023521	199.373234917869	510.784664561179	549.503408621808	570.672560363882	605.552017294111	238.496050933638	257.907044647684	552.032792535291	468.96771441009	299.638381263698	490.065581004919	322.344666822629	511.590216255779	150.15548103549	22546.6684849993	403.15081733654	394.682541678253	0.372454859517607
MGAT2	146.469833689703	103.388407858186	241.466342366273	75.8883157882686	77.5582335803417	201.890366257537	48.3721880549201	19.1123118997514	68.0255657934709	53.9882048605466	39.1280845423883	29.8163858845792	118.872180593984	144.753795339737	153.577264817929	156.738746765776	87.3504228050912	75.6679754238827	160.114968159208	96.076705344768	54.3355767707038	98.9171160324971	71.0472679768532	114.295386953826	55.3768555583847	3066.5961315342	101.535485315009	91.7135640749296	0.545394109129242
IER5L	720.955717333368	664.492666367032	94.2078549631085	290.316492236908	327.677217164313	319.447650786765	149.063543729144	125.785275078447	426.707586442835	356.531860405065	121.869256999883	107.535569289834	650.34766033735	800.101985433518	905.729113601294	836.795616847416	335.179410089774	358.126580868642	444.545499508284	610.319014983495	216.877832127906	722.704764424476	362.411363923043	585.760976768996	251.313961009094	63158.7069980805	438.895437904621	360.268972395842	0.572605544065165
